US_Latitude_dec.deg,US_Water.Column.Height_cm,US_Algal.Mat.Coverage,US_Macrophyte.Coverage,US_Sunlight.Access_Perc.Canopy.Cover,SW_pH,DO_perc.sat,DO_mg.per.L,SW_Temp_degC,Stream_Order,NOSC,lamO2,lamHCO3,n_chems,skew_lamO2,skew_lamHCO3,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_2H_permil,del_18O_permil,RA_dm,RA_ms_av,RA_ms_mn,RA_ms_mx,run_mm_cyr,dor_pc_pva,gwt_cm_cav,ele_mt_cav,slp_dg_cav,sgr_dk_rav,tmp_dc_cyr,tmp_dc_cdi,tmp_dc_uyr,pre_mm_cyr,pre_mm_cdi,pre_mm_uyr,aet_mm_cyr,aet_mm_cdi,aet_mm_uyr,cmi_ix_cyr,cmi_ix_cdi,cmi_ix_uyr,snw_pc_cyr,snw_pc_cmx,snw_pc_uyr,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,ire_pc_cse,ire_pc_use,gla_pc_cse,gla_pc_use,prm_pc_cse,prm_pc_use,pac_pc_cse,pac_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,soc_th_cav,soc_th_uav,swc_pc_cyr,swc_pc_cdi,swc_pc_uyr,kar_pc_cse,kar_pc_use,ero_kh_cav,ero_kh_uav,pop_ct_csu,pop_ct_usu,ppd_pk_cav,ppd_pk_uav,urb_pc_cse,urb_pc_use,nli_ix_cav,nli_ix_uav,rdd_mk_cav,rdd_mk_uav,hft_ix_c09,hft_ix_u09,gdp_md_cav,gdp_md_usu,hdi_ix_cav,General_Vegetation_Broadleaf deciduous tree,General_Vegetation_Broadleaf deciduous tree. Crop,General_Vegetation_Broadleaf deciduous tree. Grass,General_Vegetation_Broadleaf deciduous tree. Shrub,General_Vegetation_Broadleaf evergreen tree,General_Vegetation_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Grass,General_Vegetation_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf deciduous tree. Grass,General_Vegetation_Needleleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Grass,General_Vegetation_Needleleaf evergreen tree. Shrub,General_Vegetation_Shrub,General_Vegetation_Shrub. Grass,Hydrogeomorphology_Multi-channel,Hydrogeomorphology_Single-channel meandering,Hydrogeomorphology_Single-channel straight,River_Gradient_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_Relatively steep gradient (e.g. mountainous or hilly terrain),Sediment_Bedrock (primarily),Sediment_Gravel/cobble (gt2mm),Sediment_Sand,Sediment_Silt/mud (lt0.0625mm),US_Depositional.Type_Downstream from obstacles,US_Depositional.Type_Downstream of small tributary,US_Depositional.Type_Inside bend of a stream,US_Depositional.Type_Marsh,US_Depositional.Type_Pool lip,US_Depositional.Type_Riffle,US_Depositional.Type_Shallow waters near the shore,US_Depositional.Type_Upstream of weir barrier deposition,rate.mg.per.L.per.h
40.77067865110695,2.2620632704075128,3.0056222550494613,0.9997593112376868,3.003364688783079,7.495748447093906,90.03358481606607,9.744385883908516,11.83627413191751,3.037450012283638,-0.3810119361396761,0.045728875250931,0.0515865304543208,5611.4732878594405,1.9223964574924537,1.858360363066188,0.0429710440178696,0.0283995955231795,0.0999015407138158,0.4373950683241013,0.0856828304938124,0.014078195237227,0.1816962606516586,0.0719918156730479,0.0377249570752422,-118.4547325401994,-15.502771866315731,0.1979553034894657,0.3441458640513581,0.089949666020672,1.0822880572129472,225.6445883618672,0.0,537.1231724983732,1785.4005988774056,143.70324661703424,423.3313376245935,74.36310016203423,245.7855867900093,74.9288685570058,609.7239780164614,42.93835347743159,612.8747952982662,517.9549979609786,81.78133581092808,511.5630490440252,0.0,153.77411118762032,0.0,19.09255171514371,73.31739804530352,18.704455558842035,59.53828947118513,59.99352277772216,11.949642979223611,11.984958671145217,8.027865997652192,7.983406622584072,1.004631061264971,0.9873740109906524,0.0,0.0,0.0,0.0,50.61712433800481,51.377051622839616,21.914177838664862,22.046752371201567,43.00583365402903,43.01713332232705,36.26391613017815,36.14964479884766,27.147525685362204,26.55269448124026,53.98512535680306,51.755870709020826,54.022628991054695,0.0,0.6846870773866839,1926.651270776821,1915.7363789364924,26.05927271909339,26.4378868356934,748.3345913738071,760.9278150141145,33.10436867975952,33.309259516932734,4334.777860003508,4379.339432408774,3915.666162458169,3908.646860667715,242.4474510778019,239.86311264599587,0.0426544976590177,1212.906437281134,926.3652962293154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-39.84636118054572
40.88817682358539,1.923869074502608,2.985612603215226,1.01001277980494,3.004947940065797,7.503250719698642,89.96467085859415,9.75359245087216,12.067473006931484,3.0199980555553125,-0.3815951077030123,0.0457207170999392,0.0516100193089343,5623.072367666981,1.918987824086413,1.8651913318438973,0.0430531397193147,0.0284431670522423,0.0990327347747356,0.4372971308919935,0.0859605682547137,0.0140852492237754,0.1820179121489431,0.0719320542142949,0.0377378326597893,-119.26571431334624,-15.468415736054988,0.1962926066985633,0.3489652046993199,0.0900367640679822,1.0714592281633,228.9204006428332,0.0,536.2207146065734,1825.948290032023,143.25797164779615,428.1614775576821,74.22108245584499,246.4570708352534,73.89199507895461,612.4665521147599,42.8186717576175,622.22610794277,516.7214995135844,81.25007912403703,517.9363080221384,0.0,154.23884554309657,0.0,18.91113976381275,74.81381838103358,18.530159741523743,59.8112626887863,59.94183265801461,12.028024501560015,11.87986484287498,8.030900959023807,7.917064616052936,1.0090946284838718,0.9895107491886548,0.0,0.0,0.0,0.0,50.92284163594623,49.4742036320259,21.98911371844596,21.98484453634647,42.9945676809302,43.05266866460909,36.11259784021115,36.35334579498982,26.77191296783968,27.28619182547143,54.322630174506585,51.97132072928444,54.39131398578908,0.6844859984417719,0.3063166438910074,1912.706972511403,1917.012734022917,26.182357957502493,26.657213387457467,749.3136975969036,759.0661039314842,33.04255985993095,32.10210656230457,4365.496620931761,4397.565579009909,3953.070254776392,3960.31036595315,241.4653240046012,237.562961329116,0.0426485269620728,1211.5910731687227,924.5861563660172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-39.91016986355891
40.76682918453646,1.908175966890761,2.9980242210575523,1.007531991892555,3.004476836600516,7.490213089930273,90.01561362136174,9.789407998264078,12.133760902451892,3.031535302634286,-0.3813162932103852,0.0457372637029161,0.0515649296339816,5598.197953684721,1.918882422228008,1.8600307451075853,0.0432123729888613,0.0285245793024008,0.0992499613180343,0.4375669082267203,0.0857905245021015,0.014094260454463,0.1818362244342592,0.0720107645007469,0.0377497753444854,-119.67409642275418,-15.657562605482362,0.1989449794819531,0.3522316831796027,0.0924617877305245,1.082523322033765,224.44922754015647,0.0,538.9711686285134,1805.8285091228704,143.3169892054163,423.5139546700996,73.55173993575873,246.0189291457812,73.81701971082765,623.5557238394924,42.98564134646957,607.3341549131176,518.3649584126617,81.90483419396111,515.1881712558352,0.0,153.5402835346524,0.0,18.857544337026614,74.29237566679308,19.292374630090897,60.53920557840973,59.82731069424231,11.951967974062638,11.985979912083756,7.965344681377394,8.025701515400693,0.9935037669912916,0.9961024476569772,0.0,0.0,0.0,0.0,50.27229879981546,50.34907793658171,22.11647342370252,22.01242882712844,43.1009529320828,43.02329125068641,36.31829992815087,36.11853300116522,27.128046730406567,27.06311226990234,54.07818841661644,51.94967591104204,53.99946983607182,0.0,0.0,1903.725983500088,1909.7546148489475,26.566577467002908,26.262386964232427,751.8718566490703,764.0985704495057,33.14782393287896,33.627791935990714,4413.888849854625,4450.677587218516,3886.2538427834447,3963.304583293066,240.9514444159117,242.37817292561823,0.042586869330972,1218.056397188671,924.932551822292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-39.77857221189463
40.84609411802716,1.9981949571233475,3.01830320392007,1.0094803131359509,3.0005263375919657,7.500803559092042,89.91644125353226,9.75273365201371,12.099445411495775,3.006255030724077,-0.3800022591082947,0.045822459231436,0.0515980794078626,5610.796174405628,1.9167360489823069,1.861742619324208,0.0432129243219195,0.028482711907592,0.0996679405557637,0.4373714182329636,0.0859696882352822,0.01405253113957,0.1820923993326416,0.0721658650046997,0.0377306872068764,-119.54761535230818,-15.574984697135156,0.1982533012217041,0.3494625338892237,0.0928675082649257,1.066730024356608,226.57988173259065,0.0,548.4680567804144,1804.4640405273908,141.73646459562457,428.2391033681928,73.82916002699346,246.2167482310842,74.51178913667962,625.9032724667807,42.946196170997545,618.4816295328488,521.531880536903,82.26529996274897,515.5372519389239,0.0,153.64516652000637,0.0,19.3392171677463,73.34096805789804,18.56394358962828,60.20318008692715,60.1446936140257,11.932842752374684,12.117268724502354,7.876679911616645,8.181298317451391,1.0044955683520271,1.0079393100626437,0.0,0.0,0.0,0.0,48.05961992079694,50.52885595785249,22.10042316389199,21.849543528499108,42.97783881983403,43.117923841830944,35.99782091928746,35.93920625633328,26.50829629837173,27.09025799276749,53.85288641611905,51.904624757134606,53.8082734392103,0.4338932137571349,0.4159549748911557,1899.1110980883984,1919.0656421179085,26.450468753603896,26.56102372288821,744.2556869366964,754.0539048293413,33.36208491515946,33.70898026035294,4411.967822565607,4426.885745438969,3904.4637715227177,3976.190120726871,242.21255926906096,241.67877441945376,0.0426297735227321,1221.2732468589668,925.4343683097906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-39.83383102266074
40.72427658949649,1.9376986537994736,3.0393684258936697,0.9904317659870696,2.987520369989469,7.509218548566673,90.15383664313715,9.702062062075267,12.042566963713004,2.9963574339047607,-0.3817333713445281,0.0457074229388513,0.0516568413006657,5588.395054966691,1.9258588967868435,1.8579441509930048,0.0430417509298389,0.028522052464885,0.0993137793784837,0.4372262424363521,0.0857675399338157,0.0140597774256887,0.1817262590612787,0.0720495598009839,0.0377193964820015,-118.25081248826218,-15.677990911860803,0.1915095414550038,0.3489336379287843,0.0922321179963966,1.074900376788258,213.8712936702008,0.0,544.1208660384511,1811.3707507614736,141.88881613580386,422.9539657859295,74.15756788074737,245.9145714633009,73.39753933174062,618.9137292833257,42.94350478455879,628.9567486971541,515.3790255326142,82.09111319561947,525.2933933666066,0.0,153.3305946873382,0.0,18.75045733329468,75.6103700982643,18.597818354608744,60.31789811258852,59.92727705838732,11.962047965288368,12.028196669770503,7.978920572167466,7.89491475847379,0.9908895005392384,0.9929442692582408,0.0,0.0,0.0,0.0,50.69113659960546,50.44837727036858,22.026169767310705,22.098489860180056,42.96045866187343,43.00787516014337,36.2504709516795,35.88410943421024,27.37182389692609,26.6618040859014,54.04253419113209,51.78908823099614,53.95432547258238,0.1785042081112844,0.1119127722591342,1920.1693181219096,1909.6168156617923,26.29070229818545,26.26859121102969,756.1326106373577,746.1282675552393,32.966561065878224,32.81988410081741,4361.5789683277935,4459.337771415269,3955.4473989863454,3872.050952581481,239.34816273111096,243.4477611406292,0.0426185502130741,1222.5445013674043,923.7581703732344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-39.83942769732872
40.79509355651007,1.955207783523892,2.998645588314518,0.9811861129035444,3.000686557805641,7.502789966871041,90.41143520245456,9.665216970340538,11.98421100236348,2.9847302443089547,-0.3808732456211999,0.0457541063164835,0.0516687893201258,5619.115650248532,1.91817450962546,1.8619648482950464,0.0431740704197372,0.0287799199078004,0.0997521006595338,0.4371095878679729,0.0857663514908388,0.0140596396270282,0.1817683926851759,0.072177691446403,0.0377204561012601,-120.93161548972208,-15.754729634821937,0.2003732072631406,0.3512967661261854,0.0910835351571044,1.0725285111453575,221.16026713593405,0.0,544.0288878749676,1798.8234972644457,144.28181212510293,421.3167221242552,73.4766385760889,246.13649103732675,74.56622809961708,614.7542545709365,43.348674814324085,611.1809436614483,520.0123318845856,82.09317293547234,512.6538957652241,0.0,153.774015185139,0.0,19.17324557967927,73.65682071314822,18.616488851177586,59.90583035471868,60.04577011602917,11.924287858026174,12.0383900585922,8.125740226588295,7.884827404746119,0.9974582354872472,1.0005314779329495,0.0,0.0,0.0,0.0,50.22288856613239,49.97840194447924,22.090439687586034,21.9371305846416,43.099308136809256,42.98726078027851,36.22889356693499,35.83687192521032,26.83749668383949,26.95503393701089,54.0993047670177,51.86793349668728,54.04850395061799,0.0095509434217532,0.0056476867065712,1908.064808522996,1904.998079556327,26.10791696484865,26.59846971010048,750.975124251125,755.5119885121932,32.96698028159085,32.783060746074625,4372.788266652716,4447.386932504985,3938.364599056381,3957.7992485190753,239.59667626474044,240.6995285964787,0.0426473628339326,1208.525143693888,925.0297006004192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-39.77467452589545
40.71147431405439,1.9142873434312269,2.96495413906934,1.0038409365649097,3.0130236394392944,7.498703330100451,89.60041778140739,9.698699278821149,12.099889741248498,3.015044294412497,-0.3808873224586208,0.0457429445525126,0.0516595346616524,5619.451333923135,1.9207297771080345,1.860257270541976,0.043143462677768,0.0283933818672022,0.0997836427308406,0.4371931035168911,0.0858124962274707,0.0140428691130932,0.181698428225118,0.0720542345478693,0.0377339623710977,-118.89076538978767,-15.59466935982632,0.1979135162189761,0.3507527490177539,0.091868990264328,1.0724649461491822,208.16130799403345,0.0,536.9370973230167,1818.6926053342463,141.4594761688678,421.1694483518223,73.01164102239571,246.5054960721921,73.77268273445544,615.7514547993944,43.34233011548557,612.8700331969535,520.0065279208262,82.37644675846073,521.7351942319355,0.0,153.96441528390812,0.0,19.04559350579352,74.52760518042403,19.05961274616013,59.90591410793582,59.58965968070636,12.042008689910894,11.96802215335143,8.096570713434913,7.866026237872731,0.9832358642704024,1.0027829129132817,0.0,0.0,0.0,0.0,50.157023127222125,49.883489305468174,22.046510996224413,22.01729999144037,42.99343308248936,42.94177432551614,36.007007008144974,36.09431764982888,27.23829749238729,26.82801272762282,54.34661006220416,51.97416748161189,54.45350735696064,0.0771840055514071,0.0,1888.2246248042409,1921.7830054925385,26.442332901730904,26.1691328018255,748.4472876483925,753.2568588638094,33.04595765162003,33.058337020879335,4339.461305081848,4391.317243367059,3940.73236209205,3895.60846786846,239.70618569218183,243.44423208523287,0.0426632880750543,1227.5054758161568,926.07461338461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-39.7309614258885
40.77729650079423,1.907520966155996,2.9979992893027085,1.0120677068283976,2.998007479613071,7.507585038402098,89.68806034733731,9.724268564506152,11.946627018991911,2.991980903041174,-0.3809024461582158,0.0457357965240063,0.0516457496053525,5631.46273356599,1.9139115189247045,1.870171317954287,0.0430894820882225,0.0286410942122154,0.0999849407194318,0.4371667659823991,0.0856577522177971,0.0140147562513796,0.1817426470275752,0.0720179858289507,0.037719777285571,-119.31449631852456,-15.68505219642827,0.1951294516860658,0.3509527309147804,0.0906505498471344,1.0837379061062118,216.05323497018549,0.0,546.6599157094802,1807.3680306244903,144.25367366204637,424.7432113410451,73.92388085815386,245.61304009804667,74.90965279072097,623.0334382207836,42.84574121741526,616.0536812844713,512.0611507873817,81.50838279098977,518.9724461391141,0.0,154.02726262707557,0.0,18.374352407265988,73.16641421774402,18.831730666445903,59.726312056329526,60.203532171636446,11.964934441091666,11.938891176889204,8.028708139659967,7.808864927108893,1.004409960950597,0.9990144865701496,0.0,0.0,0.0,0.0,51.00799751122727,52.04540908432556,22.13080311085232,21.88440105731407,43.00267693608943,43.01778530578738,36.088364684966514,36.00830472440118,26.615491575486868,26.931112240602925,54.218961641688594,51.85202564718095,54.21475899335135,1.0131962801864096,0.4473294303674167,1912.9166755606743,1904.5151850950565,26.75965181337856,26.29705572163992,759.4969571745426,749.1663546073464,32.7891820623608,33.41996926035321,4393.442276504585,4374.175153027709,3926.5529383151984,3950.511977616007,242.27581578355327,240.10405745657155,0.0426324536229736,1215.443447906017,924.0169087295864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-39.89543442679326
40.84029960273632,1.8401954751576288,3.0110108831428994,1.0144609608231363,2.992824750356701,7.511571313564242,90.24635484939463,9.705363194041473,11.984896522475312,2.989935905070355,-0.3807763384843537,0.0457454215548301,0.0516012242036569,5637.563866566025,1.925278853574196,1.859442587677256,0.0431911509637367,0.0284429327356105,0.0997919985770057,0.4370164731731724,0.0860062410319738,0.0140430319440898,0.1821171528577478,0.0719306383207669,0.0376988901302683,-119.10663610764276,-15.70363953834417,0.1990049217124973,0.356073914678677,0.0891391584346059,1.0706883002329552,230.7924171140536,0.0,544.6303947578604,1833.243407070558,143.55836586396185,422.681107243958,72.60035986996775,246.5126604410751,72.498341787461,615.4692350770854,42.91943685613301,610.1888167802906,514.1084137512197,81.97058501843561,516.3525806897284,0.0,154.11169369443746,0.0,19.604426724963457,73.72759781286501,18.906959830404467,60.11642327789421,59.99590641801568,12.025076853177303,11.947682343794911,7.995362112635842,8.063486943797926,1.001603122054067,0.99317571624862,0.0,0.0,0.0,0.0,50.471735272309495,50.87162721021795,22.081866981802538,22.031179988429383,43.00011972957668,43.03613071684111,36.069551144373946,35.68633354328959,27.052412754504942,27.130063354715794,54.28970605299152,52.16461512781536,54.05719113756003,0.0,0.0,1918.9151812312853,1905.4707595780355,26.43089176129731,26.73543155675196,758.9898755744414,753.4319111848021,33.17305396371534,32.41809413535938,4400.193034323012,4439.306674371104,3894.53716061313,3972.656554884553,242.16993070963096,242.12457135224608,0.0426922664009814,1219.5896544881602,923.5831902045596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-39.816945361183926
40.7990763306183,2.0752250176598714,2.994532727146045,0.9904943661489032,2.9843163678950844,7.5009947122300655,90.17464414649535,9.723986195709545,12.043174625582164,2.9806407447026046,-0.3805528013156566,0.045751089883202,0.051653890106142,5610.4316598833375,1.918464557341764,1.8603485514640925,0.0428965464951295,0.0285906309750887,0.0989483633977732,0.4381756905996951,0.0855367738431601,0.0140855928411868,0.1818822221444814,0.0721688005333857,0.0377333501159347,-119.19611681867852,-15.717311956491873,0.1972891162990052,0.3569584810771,0.0920293616385675,1.073421483774109,229.3701752195583,0.0,533.625804035283,1811.1637478661853,141.42015528907444,423.5078901196056,73.9206809747543,245.64368747767844,72.95427094052859,610.0911900613586,43.26217212937183,625.7118422962998,511.39989581903046,82.04831069852273,509.91493175683706,0.0,153.97562494961315,0.0,19.32371626249771,73.53311026524139,19.054701587432536,59.68540931910309,60.3433582423494,12.087703754097095,12.20067503147506,8.042965443151115,7.900295553244473,1.000267809688546,1.0076779864608174,0.0,0.0,0.0,0.0,50.487817483676864,49.370429170333445,21.85011977887729,22.269352610802805,43.05934620203298,42.944784083397785,35.77472194418176,35.986963342867654,26.951039787120404,28.0038646747044,54.10304984379229,51.75965828617758,53.84935247584295,0.0,0.1605496552366699,1895.2667168499447,1908.206371247684,26.75396612249298,26.307303925341674,758.0863417002605,756.230425086154,33.25026566290143,32.901759052696406,4343.714150476151,4533.280654323954,3914.683862792758,3892.064866482063,238.47722125581595,239.83196314810124,0.0426688159756728,1205.555115602244,926.3722310454182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-39.779974897809005
40.76748456966554,2.134901755990553,3.001626186444485,1.0104479812204623,3.021922561729253,7.498708306544338,90.03412111833177,9.74929472227534,12.119290020884735,3.004133773193844,-0.3819573983445394,0.0457808674927964,0.0516007103972658,5612.660786419967,1.9186733606277009,1.8616124888446688,0.0431507694605953,0.0283437423019021,0.0997707416201154,0.4370173176528842,0.0856758399716755,0.0140639538153633,0.1820800982164251,0.0720408682721099,0.0377171964131844,-119.48020078594024,-15.57943520165166,0.1999643912937595,0.3412050528647895,0.0919493230399159,1.0708060168963571,215.27011435194385,0.0,545.8331695729242,1857.9874777149428,142.42749368471362,420.9722666798048,73.87331140306443,246.07103928608765,73.98944533406379,620.0700863615893,43.10706530350053,627.5065321121921,509.3998461015669,81.70561758631798,515.5303118208705,0.0,153.09470801261077,0.0,18.78272748344757,74.00909589610019,18.798546797879787,60.032419961132575,60.08809852732456,11.814210619351382,11.902818481015512,7.998632417716754,8.114249739844308,0.9911195720060262,1.013566311728254,0.0,0.0,0.0,0.0,48.41826146614357,49.40213378260799,21.96338255098861,21.54066232848218,43.01028955668001,42.98208697313054,35.874404011665625,35.69237080158348,27.279721923303377,27.30169682528668,54.187394541152905,51.85742102654618,54.179957063605066,0.0,0.0213452754816945,1913.069407841452,1906.485294308709,26.34247640709128,26.16161722550885,754.6707144657797,746.9433288880062,32.93962193051542,33.8743724267617,4357.36214832175,4361.738634550644,3918.873235708003,3921.301092353128,239.5879332013721,237.4737161939481,0.0426926438103916,1204.986541039078,925.8491720019612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-39.67342213298931
40.77368845259165,1.9337961945649529,3.005382751189541,0.9917804245034316,3.003246253341683,7.502246227419477,89.87759484670374,9.717839635861282,12.092141888697128,2.9810965234615385,-0.3809280729845511,0.0457321950575566,0.0515987952768102,5603.53951077009,1.924615949891329,1.8596998839958228,0.0429644597884056,0.0283783684691821,0.0994754089168448,0.4371590265895383,0.0856348995364234,0.0140944904809287,0.181934138759862,0.0720113812414578,0.0377306191359292,-119.16763634585853,-15.723586494185948,0.1955505934122595,0.3447547063405301,0.0923247369958811,1.077533488695809,211.21431877630008,0.0,536.872784882627,1829.318038856905,144.09607412595471,422.12107189473176,73.47073181413721,246.48659087705224,75.34662058750476,630.8197248758103,42.82825278924915,623.4932261359954,505.886634154205,81.74632080808684,513.1466912931047,0.0,153.7323430775182,0.0,19.043855959472943,73.81928136662007,19.23449714903758,60.20540391240132,60.17055191608359,11.889718674944763,12.02030845690356,7.975673463089284,7.958428692300656,1.0094866000716147,1.006667074656834,0.0,0.0,0.0,0.0,50.829816590038426,50.20576172716665,22.0990848592052,22.008590328182564,42.924796124811095,43.01442179351881,35.93101577077845,36.27323694699162,26.83110531443432,26.805749301683235,53.77963645145602,52.25694739695186,54.038435957405326,0.0,0.0,1936.597916065052,1912.681982949483,26.717005892948336,26.120228332366764,757.4978557722302,746.80031699367,33.10047830306119,32.66879552207261,4330.475127183912,4495.428583477928,3877.137346941032,3931.556678962757,242.7403966565817,241.41484456598369,0.0426745630031807,1215.5747058216025,924.2319676711496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-39.68617403482129
